,year,d14c,sig_d14c,id
658,-6692.5,62.7,4.1,Intcal20
659,-6700.0,60.5,4.0,Intcal20
660,-6714.5,64.7,4.1,Intcal20
661,-6720.0,63.3,4.1,Intcal20
662,-6740.0,68.7,4.0,Intcal20
663,-6754.5,65.6,4.1,Intcal20
664,-6755.0,70.2,4.3,Intcal20
665,-6760.0,69.3,4.0,Intcal20
666,-6766.0,67.5,4.3,Intcal20
667,-6786.0,70.2,4.3,Intcal20
668,-6803.0,73.1,4.3,Intcal20
669,-6815.0,70.0,3.9,Intcal20
670,-6829.5,64.7,4.5,Intcal20
671,-6851.5,68.2,4.3,Intcal20
672,-6870.0,66.7,4.1,Intcal20
673,-6875.0,73.0,3.5,Intcal20
674,-6895.0,80.5,8.7,Intcal20
675,-6900.0,78.5,4.2,Intcal20
676,-6920.0,81.8,4.2,Intcal20
677,-6932.5,86.2,6.4,Intcal20
678,-6938.5,87.4,4.2,Intcal20
679,-6960.0,88.6,4.6,Intcal20
680,-6962.5,93.3,6.0,Intcal20
681,-6962.5,77.9,6.2,Intcal20
682,-6985.0,86.9,4.7,Intcal20
683,-7000.0,95.6,5.7,Intcal20
684,-7012.5,88.9,4.2,Intcal20
685,-7012.5,103.8,4.3,Intcal20
686,-7012.5,89.6,3.9,Intcal20
687,-7015.0,110.2,4.4,Intcal20
688,-7030.0,88.1,4.2,Intcal20
689,-7050.0,91.7,4.2,Intcal20
690,-7060.0,83.3,4.2,Intcal20
691,-7085.0,81.8,4.0,Intcal20
692,-7110.0,78.6,4.2,Intcal20
693,-7134.5,89.7,4.1,Intcal20
694,-7145.0,81.6,4.2,Intcal20
695,-7165.0,89.5,4.3,Intcal20
696,-7175.0,90.9,4.3,Intcal20
697,-7188.5,88.4,4.2,Intcal20
698,-7198.5,79.6,7.1,Intcal20
699,44.5,-16.7,1.7,Intcal20
700,44.5,-19.0,2.6,Intcal20
701,34.5,-11.0,2.7,Intcal20
702,24.5,-13.3,2.6,Intcal20
703,14.5,-13.1,2.7,Intcal20
704,4.5,-11.1,2.7,Intcal20
705,-4.5,-18.5,2.6,Intcal20
706,-14.5,-11.6,2.6,Intcal20
707,-24.5,-14.4,2.5,Intcal20
708,-34.5,-8.0,2.7,Intcal20
709,-34.5,-6.4,2.6,Intcal20
710,-34.5,-10.7,2.0,Intcal20
711,-44.5,-10.0,2.6,Intcal20
712,-54.5,-14.8,2.6,Intcal20
713,-54.5,-19.6,2.4,Intcal20
714,-64.5,-16.1,2.4,Intcal20
715,-74.5,-13.2,2.7,Intcal20
716,-84.5,-13.1,2.6,Intcal20
717,-94.5,-12.8,2.6,Intcal20
718,-104.5,-12.4,2.1,Intcal20
719,-114.5,-13.2,2.0,Intcal20
720,-124.5,-13.9,2.0,Intcal20
721,-134.5,-9.5,2.6,Intcal20
722,-144.5,-9.6,2.6,Intcal20
723,-154.5,-5.6,2.7,Intcal20
724,-164.5,-7.3,2.6,Intcal20
725,-164.5,-4.8,2.6,Intcal20
726,-174.5,-11.9,2.7,Intcal20
727,-184.5,-10.5,2.7,Intcal20
728,-194.5,-6.2,2.5,Intcal20
729,-194.5,-4.7,2.6,Intcal20
730,-204.5,-10.3,2.5,Intcal20
731,-214.5,-12.8,2.6,Intcal20
732,-214.5,-16.9,2.4,Intcal20
733,-214.5,-16.6,2.4,Intcal20
734,-224.5,-7.9,2.0,Intcal20
735,-234.5,-12.6,2.5,Intcal20
736,-234.5,-16.3,2.0,Intcal20
737,-244.5,-12.4,2.0,Intcal20
738,-254.5,-9.4,2.6,Intcal20
739,-264.5,-13.7,2.6,Intcal20
740,-274.5,-8.0,2.6,Intcal20
741,-274.5,-7.6,2.6,Intcal20
742,-284.5,-8.8,2.5,Intcal20
743,-294.5,-7.9,2.5,Intcal20
744,-294.5,0.4,2.6,Intcal20
745,-304.5,-0.2,2.6,Intcal20
746,-314.5,0.1,2.6,Intcal20
747,-324.5,3.6,2.6,Intcal20
748,-324.5,6.6,2.6,Intcal20
749,-334.5,7.2,2.6,Intcal20
750,-344.5,7.1,2.6,Intcal20
751,-344.5,6.5,2.6,Intcal20
752,-354.5,1.9,2.6,Intcal20
753,-354.5,0.7,2.6,Intcal20
754,-364.5,-2.7,2.6,Intcal20
755,-364.5,-1.1,2.6,Intcal20
756,-374.5,1.5,2.6,Intcal20
757,-374.5,-1.6,2.6,Intcal20
758,-384.5,-1.2,2.6,Intcal20
759,-394.5,-5.1,2.6,Intcal20
760,-394.5,-6.4,2.7,Intcal20
761,-404.5,-10.4,2.0,Intcal20
762,-404.5,-11.6,2.1,Intcal20
763,-414.5,-16.8,2.6,Intcal20
764,-424.5,-13.7,2.7,Intcal20
765,-434.5,-16.7,2.6,Intcal20
766,-444.5,-15.8,4.3,Intcal20
767,-454.5,-16.0,4.2,Intcal20
768,-454.5,-22.5,4.1,Intcal20
769,-464.5,-12.0,3.2,Intcal20
770,-474.5,-6.1,2.7,Intcal20
771,-474.5,-6.3,2.7,Intcal20
772,-484.5,-8.6,2.7,Intcal20
773,-494.5,-6.4,2.0,Intcal20
774,-504.5,-5.8,2.7,Intcal20
775,-514.5,-10.9,4.2,Intcal20
776,-524.5,-5.1,6.3,Intcal20
777,-605.5,-2.0,2.7,Intcal20
778,-615.5,-1.0,2.7,Intcal20
779,-615.5,3.7,2.7,Intcal20
780,-630.5,5.1,2.6,Intcal20
781,-645.5,6.3,2.8,Intcal20
782,-660.5,13.5,2.6,Intcal20
783,-695.5,14.5,4.3,Intcal20
784,-705.5,15.4,4.4,Intcal20
785,-715.5,15.8,4.4,Intcal20
786,-730.5,18.1,2.7,Intcal20
787,-730.5,22.2,2.7,Intcal20
788,-750.5,21.8,2.8,Intcal20
789,-770.5,11.7,2.6,Intcal20
790,-785.5,13.8,2.0,Intcal20
791,-795.5,7.5,2.0,Intcal20
792,-805.5,3.8,2.1,Intcal20
793,-815.5,2.2,2.7,Intcal20
794,-825.5,3.0,2.1,Intcal20
795,-835.5,-3.8,2.1,Intcal20
796,-845.5,-4.0,2.1,Intcal20
797,-855.5,-2.7,2.7,Intcal20
798,-865.5,-0.5,2.6,Intcal20
799,-875.5,1.0,2.7,Intcal20
800,-885.5,5.9,2.8,Intcal20
801,-895.5,3.0,2.7,Intcal20
802,-905.5,-0.4,2.6,Intcal20
803,-915.5,0.4,2.7,Intcal20
804,-925.5,0.4,2.7,Intcal20
805,-935.5,-0.0,2.1,Intcal20
806,-945.5,-1.7,2.0,Intcal20
807,-955.5,-0.1,2.1,Intcal20
808,-965.5,9.0,2.8,Intcal20
809,-975.5,-0.1,2.0,Intcal20
810,-985.5,2.3,2.6,Intcal20
811,-995.5,5.5,2.6,Intcal20
812,-1005.5,4.6,2.8,Intcal20
813,-1015.5,1.3,2.6,Intcal20
814,-1025.5,0.3,2.9,Intcal20
815,-1035.5,2.6,2.7,Intcal20
816,-1045.5,7.6,2.8,Intcal20
817,-1055.5,-0.7,2.6,Intcal20
818,-1065.5,6.8,2.9,Intcal20
819,-1075.5,6.4,2.8,Intcal20
820,-1085.5,3.7,4.0,Intcal20
821,-1085.5,5.1,4.3,Intcal20
822,-1095.5,3.3,2.6,Intcal20
823,-1095.5,6.9,2.8,Intcal20
824,-1105.5,6.5,4.0,Intcal20
825,-1105.5,0.5,4.2,Intcal20
826,-1105.5,10.9,2.8,Intcal20
827,-1115.5,1.9,3.1,Intcal20
828,-1125.5,10.0,2.8,Intcal20
829,-1135.5,-0.3,2.6,Intcal20
830,-1135.5,-0.3,2.6,Intcal20
831,-1145.5,11.6,2.8,Intcal20
832,-1155.5,8.8,2.8,Intcal20
833,-1165.5,10.2,2.8,Intcal20
834,-1175.5,11.0,3.4,Intcal20
835,-1185.5,18.3,2.8,Intcal20
836,-1195.5,3.7,3.4,Intcal20
837,-1195.5,10.8,4.3,Intcal20
838,-1205.5,18.6,2.9,Intcal20
839,-1215.5,8.9,2.6,Intcal20
840,-1215.5,4.5,2.6,Intcal20
841,-1215.5,19.1,2.8,Intcal20
842,-1225.5,10.5,2.8,Intcal20
843,-1235.5,16.4,2.9,Intcal20
844,-1245.5,14.4,2.8,Intcal20
845,-1255.5,16.3,2.3,Intcal20
846,-1265.5,10.8,2.9,Intcal20
847,-1275.5,12.8,2.8,Intcal20
848,-1285.5,18.9,2.9,Intcal20
849,-1295.5,14.9,2.8,Intcal20
850,-1305.5,17.1,2.9,Intcal20
851,-1315.5,16.7,2.9,Intcal20
852,-1325.5,13.0,4.0,Intcal20
853,-1325.5,13.0,4.3,Intcal20
854,-1325.5,3.6,4.4,Intcal20
855,-1335.5,16.8,2.8,Intcal20
856,-1345.5,20.0,2.9,Intcal20
857,-1355.5,17.7,2.8,Intcal20
858,-1365.5,24.2,2.7,Intcal20
859,-1375.5,18.2,2.7,Intcal20
860,-1385.5,18.9,2.7,Intcal20
861,-1395.5,16.8,2.0,Intcal20
862,-1405.5,20.3,2.7,Intcal20
863,-1415.5,12.8,2.6,Intcal20
864,-1425.5,20.4,2.8,Intcal20
865,-1435.5,10.7,2.6,Intcal20
866,-1435.5,17.9,2.8,Intcal20
867,-1445.5,15.4,2.0,Intcal20
868,-1455.5,7.4,2.6,Intcal20
869,-1455.5,19.4,2.7,Intcal20
870,-1465.5,9.4,2.6,Intcal20
871,-1465.5,15.4,2.8,Intcal20
872,-1475.5,14.5,2.0,Intcal20
873,-1485.5,19.3,2.2,Intcal20
874,-1495.5,18.7,4.1,Intcal20
875,-1495.5,10.4,4.3,Intcal20
876,-1505.5,13.8,2.7,Intcal20
877,-1515.5,14.6,2.8,Intcal20
878,-1525.5,13.1,2.6,Intcal20
879,-1535.5,9.9,2.8,Intcal20
880,-1545.5,11.6,2.8,Intcal20
881,-1555.5,12.8,2.8,Intcal20
882,-1565.5,11.9,6.7,Intcal20
883,-1565.5,13.6,6.6,Intcal20
884,-1575.5,22.9,6.6,Intcal20
885,-1575.5,11.3,6.7,Intcal20
886,-1585.5,16.8,2.9,Intcal20
887,-1595.5,21.3,2.3,Intcal20
888,-1605.5,16.2,2.2,Intcal20
889,-1615.5,17.3,2.3,Intcal20
890,-1625.5,15.6,2.1,Intcal20
891,-1635.5,16.2,2.9,Intcal20
892,-1645.5,9.9,2.8,Intcal20
893,-1645.5,18.1,2.8,Intcal20
894,-1645.5,12.1,2.9,Intcal20
895,-1655.5,20.1,2.2,Intcal20
896,-1665.5,15.3,4.3,Intcal20
897,-1665.5,11.6,4.3,Intcal20
898,-1675.5,25.6,2.8,Intcal20
899,-1685.5,21.7,2.8,Intcal20
900,-1695.5,12.6,2.8,Intcal20
901,-1695.5,14.7,2.9,Intcal20
902,-1705.5,15.7,2.9,Intcal20
903,-1715.5,20.6,2.8,Intcal20
904,-1725.5,20.7,2.8,Intcal20
905,-1735.5,19.0,2.8,Intcal20
906,-1745.5,15.3,2.9,Intcal20
907,-1755.5,14.5,2.1,Intcal20
908,-1765.5,19.0,2.3,Intcal20
909,-1775.5,15.3,2.1,Intcal20
910,-1785.5,12.5,2.6,Intcal20
911,-1785.5,16.7,2.8,Intcal20
912,-1795.5,20.8,2.8,Intcal20
913,-1795.5,14.1,2.8,Intcal20
914,-1805.5,18.5,2.7,Intcal20
915,-1805.5,25.4,2.9,Intcal20
916,-1815.5,16.8,2.8,Intcal20
917,-1815.5,21.1,2.8,Intcal20
918,-1825.5,22.4,2.9,Intcal20
919,-1835.5,15.7,2.8,Intcal20
920,-1845.5,25.4,2.9,Intcal20
921,-1855.5,27.4,2.8,Intcal20
922,-1865.5,26.1,2.9,Intcal20
923,-1875.5,24.5,2.8,Intcal20
924,-1875.5,30.0,2.9,Intcal20
925,-1885.5,21.3,2.8,Intcal20
926,-1895.5,19.7,2.9,Intcal20
927,-1905.5,24.1,2.8,Intcal20
928,-1915.5,25.1,2.8,Intcal20
929,-1925.5,21.0,2.3,Intcal20
930,-1935.5,22.9,3.3,Intcal20
931,-1935.5,22.6,4.3,Intcal20
932,-1945.5,20.6,4.3,Intcal20
933,-1945.5,24.0,4.3,Intcal20
934,-1955.5,23.1,2.9,Intcal20
935,-1965.5,23.4,2.8,Intcal20
936,-1975.5,22.2,2.8,Intcal20
937,-1985.5,19.4,2.8,Intcal20
938,-1995.5,28.7,2.8,Intcal20
939,-2005.5,32.0,3.0,Intcal20
940,-2015.5,26.3,2.8,Intcal20
941,-2025.5,28.7,2.8,Intcal20
942,-2035.5,24.0,3.4,Intcal20
943,-2035.5,21.4,2.8,Intcal20
944,-2035.5,27.6,3.2,Intcal20
945,-2045.5,18.5,2.7,Intcal20
946,-2045.5,27.5,2.9,Intcal20
947,-2055.5,18.9,2.8,Intcal20
948,-2055.5,26.0,2.9,Intcal20
949,-2065.5,28.3,2.8,Intcal20
950,-2075.5,21.7,2.8,Intcal20
951,-2075.5,21.0,2.8,Intcal20
952,-2085.5,32.3,2.8,Intcal20
953,-2095.5,30.1,2.8,Intcal20
954,-2105.5,32.8,2.8,Intcal20
955,-2105.5,37.4,2.8,Intcal20
956,-2115.5,32.1,2.8,Intcal20
957,-2125.5,35.0,2.8,Intcal20
958,-2135.5,32.1,2.8,Intcal20
959,-2145.5,25.2,2.3,Intcal20
960,-2145.5,30.8,2.8,Intcal20
961,-2155.5,27.6,2.6,Intcal20
962,-2155.5,32.1,2.8,Intcal20
963,-2165.5,32.4,3.0,Intcal20
964,-2175.5,34.7,2.6,Intcal20
965,-2175.5,34.4,3.0,Intcal20
966,-2185.5,32.7,2.6,Intcal20
967,-2185.5,39.6,2.2,Intcal20
968,-2195.5,33.3,2.6,Intcal20
969,-2195.5,37.8,2.2,Intcal20
970,-2205.5,30.1,2.6,Intcal20
971,-2215.5,27.1,2.8,Intcal20
972,-2215.5,33.0,2.8,Intcal20
973,-2225.5,32.8,2.2,Intcal20
974,-2225.5,37.0,3.0,Intcal20
975,-2235.5,28.8,3.2,Intcal20
976,-2245.5,30.4,3.2,Intcal20
977,-2245.5,31.9,2.8,Intcal20
978,-2255.5,32.9,2.8,Intcal20
979,-2255.5,41.1,2.9,Intcal20
980,-2265.5,39.9,2.8,Intcal20
981,-2275.5,36.3,3.5,Intcal20
982,-2285.5,43.5,4.2,Intcal20
983,-2285.5,34.4,3.0,Intcal20
984,-2295.5,32.3,2.8,Intcal20
985,-2295.5,37.6,3.2,Intcal20
986,-2305.5,38.3,3.2,Intcal20
987,-2315.5,35.6,2.8,Intcal20
988,-2325.5,38.8,3.0,Intcal20
989,-2325.5,39.6,2.8,Intcal20
990,-2335.5,38.7,2.8,Intcal20
991,-2345.5,35.4,3.0,Intcal20
992,-2345.5,40.5,3.0,Intcal20
993,-2355.5,36.4,3.0,Intcal20
994,-2365.5,34.5,3.0,Intcal20
995,-2365.5,40.3,3.0,Intcal20
996,-2375.5,39.0,3.0,Intcal20
997,-2385.5,39.9,3.0,Intcal20
998,-2385.5,49.1,3.0,Intcal20
999,-2395.5,47.6,4.7,Intcal20
1000,-2395.5,52.2,4.7,Intcal20
1001,-2405.5,42.3,2.2,Intcal20
1002,-2415.5,41.7,2.3,Intcal20
1003,-2425.5,47.1,2.9,Intcal20
1004,-2435.5,45.5,2.9,Intcal20
1005,-2435.5,39.2,3.0,Intcal20
1006,-2435.5,50.0,2.2,Intcal20
1007,-2445.5,48.2,3.0,Intcal20
1008,-2465.5,47.8,3.0,Intcal20
1009,-2475.5,36.8,3.0,Intcal20
1010,-2475.5,37.3,3.0,Intcal20
1011,-2485.5,39.4,3.0,Intcal20
1012,-2485.5,42.9,3.0,Intcal20
1013,-2495.5,35.6,3.2,Intcal20
1014,-2505.5,30.5,3.2,Intcal20
1015,-2505.5,36.1,3.2,Intcal20
1016,-2515.5,42.1,2.9,Intcal20
1017,-2515.5,39.1,3.4,Intcal20
1018,-2525.5,44.5,2.2,Intcal20
1019,-2525.5,44.7,2.9,Intcal20
1020,-2525.5,44.3,3.0,Intcal20
1021,-2535.5,47.0,2.9,Intcal20
1022,-2535.5,49.1,3.0,Intcal20
1023,-2545.5,46.7,2.9,Intcal20
1024,-2545.5,50.5,3.0,Intcal20
1025,-2555.5,48.5,3.0,Intcal20
1026,-2555.5,47.3,2.6,Intcal20
1027,-2565.5,44.5,2.3,Intcal20
1028,-2565.5,49.3,3.0,Intcal20
1029,-2575.5,44.4,3.4,Intcal20
1030,-2575.5,43.3,3.0,Intcal20
1031,-2585.5,42.8,2.9,Intcal20
1032,-2585.5,39.0,2.3,Intcal20
1033,-2595.5,46.9,2.9,Intcal20
1034,-2595.5,46.9,3.0,Intcal20
1035,-2605.5,40.2,3.2,Intcal20
1036,-2615.5,48.5,2.7,Intcal20
1037,-2615.5,51.2,3.0,Intcal20
1038,-2625.5,47.6,3.0,Intcal20
1039,-2625.5,43.5,3.0,Intcal20
1040,-2635.5,44.0,2.2,Intcal20
1041,-2635.5,44.7,3.0,Intcal20
1042,-2645.5,39.0,3.0,Intcal20
1043,-2654.5,50.6,3.0,Intcal20
1044,-2664.5,49.2,2.9,Intcal20
1045,-2664.5,50.7,3.0,Intcal20
1046,-2674.5,48.7,2.9,Intcal20
1047,-2674.5,46.9,3.0,Intcal20
1048,-2684.5,47.1,2.9,Intcal20
1049,-2684.5,50.5,3.0,Intcal20
1050,-2694.5,48.1,3.0,Intcal20
1051,-2704.5,44.0,2.9,Intcal20
1052,-2704.5,43.7,2.9,Intcal20
1053,-2704.5,55.6,3.0,Intcal20
1054,-2714.5,45.3,3.3,Intcal20
1055,-2724.5,51.8,3.3,Intcal20
1056,-2734.5,49.9,2.6,Intcal20
1057,-2744.5,54.0,3.0,Intcal20
1058,-2754.5,54.5,3.0,Intcal20
1059,-2764.5,47.3,3.4,Intcal20
1060,-2774.5,54.3,2.8,Intcal20
1061,-2784.5,58.5,2.9,Intcal20
1062,-2784.5,55.9,3.3,Intcal20
1063,-2794.5,54.0,2.9,Intcal20
1064,-2794.5,57.5,3.3,Intcal20
1065,-2804.5,53.7,2.9,Intcal20
1066,-2814.5,63.7,2.9,Intcal20
1067,-2814.5,69.6,3.3,Intcal20
1068,-2824.5,72.3,3.3,Intcal20
1069,-2834.5,67.6,2.9,Intcal20
1070,-2844.5,65.0,2.9,Intcal20
1071,-2854.5,66.6,3.1,Intcal20
1072,-2864.5,66.3,2.8,Intcal20
1073,-2874.5,64.2,2.9,Intcal20
1074,-2874.5,65.8,2.9,Intcal20
1075,-2884.5,61.3,2.9,Intcal20
1076,-2894.5,55.1,3.0,Intcal20
1077,-2904.5,54.4,3.0,Intcal20
1078,-2914.5,53.3,2.9,Intcal20
1079,-2924.5,47.9,3.0,Intcal20
1080,-2934.5,46.8,3.4,Intcal20
1081,-2944.5,45.2,2.9,Intcal20
1082,-2954.5,49.3,2.9,Intcal20
1083,-2954.5,55.6,2.9,Intcal20
1084,-2964.5,52.2,2.9,Intcal20
1085,-2974.5,50.2,3.0,Intcal20
1086,-2984.5,56.7,3.0,Intcal20
1087,-2984.5,56.7,2.9,Intcal20
1088,-2994.5,59.7,3.0,Intcal20
1089,-3004.5,58.3,3.0,Intcal20
1090,-3014.5,57.4,3.0,Intcal20
1091,-3024.5,59.2,3.0,Intcal20
1092,-3034.5,59.2,3.0,Intcal20
1093,-3044.5,58.3,3.0,Intcal20
1094,-3044.5,53.7,2.8,Intcal20
1095,-3054.5,52.5,3.0,Intcal20
1096,-3054.5,56.8,2.9,Intcal20
1097,-3064.5,56.4,3.0,Intcal20
1098,-3074.5,58.7,3.0,Intcal20
1099,-3074.5,68.9,2.9,Intcal20
1100,-3074.5,62.0,2.4,Intcal20
1101,-3084.5,58.7,3.0,Intcal20
1102,-3094.5,60.8,3.0,Intcal20
1103,-3104.5,52.2,3.0,Intcal20
1104,-3114.5,56.2,3.0,Intcal20
1105,-3114.5,56.6,3.0,Intcal20
1106,-3124.5,53.6,3.0,Intcal20
1107,-3134.5,55.1,2.9,Intcal20
1108,-3144.5,51.9,3.0,Intcal20
1109,-3154.5,58.8,3.0,Intcal20
1110,-3164.5,64.4,3.0,Intcal20
1111,-3164.5,65.0,3.0,Intcal20
1112,-3174.5,58.9,3.0,Intcal20
1113,-3184.5,61.8,3.0,Intcal20
1114,-3184.5,64.1,3.0,Intcal20
1115,-3194.5,60.7,2.9,Intcal20
1116,-3194.5,62.4,3.0,Intcal20
1117,-3204.5,61.7,3.0,Intcal20
1118,-3214.5,65.6,3.1,Intcal20
1119,-3214.5,65.5,3.3,Intcal20
1120,-3214.5,70.3,3.3,Intcal20
1121,-3224.5,68.6,3.1,Intcal20
1122,-3234.5,74.5,3.1,Intcal20
1123,-3244.5,79.3,3.1,Intcal20
1124,-3254.5,77.9,3.1,Intcal20
1125,-3264.5,75.0,2.8,Intcal20
1126,-3274.5,77.1,3.4,Intcal20
1127,-3284.5,79.9,3.1,Intcal20
1128,-3294.5,81.4,3.1,Intcal20
1129,-3304.5,81.0,3.1,Intcal20
1130,-3314.5,79.0,3.1,Intcal20
1131,-3314.5,77.5,3.4,Intcal20
1132,-3324.5,81.2,3.1,Intcal20
1133,-3324.5,87.3,3.1,Intcal20
1134,-3334.5,84.3,5.1,Intcal20
1135,-3334.5,86.5,5.1,Intcal20
1136,-3334.5,75.8,2.4,Intcal20
1137,-3344.5,82.9,3.1,Intcal20
1138,-3344.5,73.5,3.3,Intcal20
1139,-3344.5,79.4,4.6,Intcal20
1140,-3354.5,74.8,3.3,Intcal20
1141,-3364.5,72.0,3.1,Intcal20
1142,-3374.5,68.2,3.1,Intcal20
1143,-3384.5,63.7,3.0,Intcal20
1144,-3394.5,58.1,3.3,Intcal20
1145,-3394.5,64.2,3.4,Intcal20
1146,-3404.5,66.8,3.1,Intcal20
1147,-3414.5,65.5,3.4,Intcal20
1148,-3424.5,73.8,4.8,Intcal20
1149,-3424.5,70.1,4.8,Intcal20
1150,-3424.5,69.5,4.0,Intcal20
1151,-3434.5,73.6,3.1,Intcal20
1152,-3434.5,73.0,3.3,Intcal20
1153,-3444.5,73.8,3.6,Intcal20
1154,-3454.5,73.9,3.5,Intcal20
1155,-3464.5,82.1,3.1,Intcal20
1156,-3464.5,77.8,3.4,Intcal20
1157,-3474.5,83.4,3.0,Intcal20
1158,-3474.5,89.9,3.1,Intcal20
1159,-3484.5,83.7,3.1,Intcal20
1160,-3484.5,90.4,3.1,Intcal20
1161,-3494.5,81.8,3.1,Intcal20
1162,-3494.5,90.6,3.4,Intcal20
1163,-3504.5,76.8,3.1,Intcal20
1164,-3504.5,83.4,3.4,Intcal20
1165,-3514.5,73.1,3.1,Intcal20
1166,-3514.5,79.3,3.1,Intcal20
1167,-3524.5,76.2,3.1,Intcal20
1168,-3524.5,78.3,3.4,Intcal20
1169,-3534.5,77.5,3.0,Intcal20
1170,-3534.5,79.2,3.4,Intcal20
1171,-3544.5,71.8,3.1,Intcal20
1172,-3544.5,74.4,3.3,Intcal20
1173,-3554.5,74.5,3.1,Intcal20
1174,-3554.5,75.4,3.5,Intcal20
1175,-3564.5,79.1,3.4,Intcal20
1176,-3564.5,80.1,3.1,Intcal20
1177,-3574.5,79.8,3.1,Intcal20
1178,-3574.5,78.9,3.5,Intcal20
1179,-3584.5,78.5,3.4,Intcal20
1180,-3584.5,86.7,3.4,Intcal20
1181,-3594.5,91.6,3.4,Intcal20
1182,-3594.5,82.1,2.2,Intcal20
1183,-3604.5,87.2,2.7,Intcal20
1184,-3604.5,89.4,3.1,Intcal20
1185,-3614.5,88.1,3.0,Intcal20
1186,-3614.5,93.7,3.0,Intcal20
1187,-3614.5,91.9,3.1,Intcal20
1188,-3624.5,89.3,3.4,Intcal20
1189,-3634.5,81.3,3.0,Intcal20
1190,-3634.5,84.1,3.4,Intcal20
1191,-3644.5,73.7,3.1,Intcal20
1192,-3644.5,81.6,3.4,Intcal20
1193,-3654.5,68.6,3.1,Intcal20
1194,-3654.5,78.5,3.4,Intcal20
1195,-3664.5,73.6,3.1,Intcal20
1196,-3664.5,76.6,3.1,Intcal20
1197,-3674.5,65.8,2.3,Intcal20
1198,-3674.5,77.9,3.4,Intcal20
1199,-3684.5,73.7,2.9,Intcal20
1200,-3684.5,76.4,3.3,Intcal20
1201,-3694.5,75.8,3.1,Intcal20
1202,-3694.5,78.6,3.1,Intcal20
1203,-3704.5,73.0,3.1,Intcal20
1204,-3704.5,76.7,3.4,Intcal20
1205,-3714.5,68.1,2.9,Intcal20
1206,-3714.5,75.6,3.3,Intcal20
1207,-3724.5,76.5,5.1,Intcal20
1208,-3724.5,66.4,4.8,Intcal20
1209,-3734.5,73.5,3.3,Intcal20
1210,-3734.5,78.2,3.4,Intcal20
1211,-3744.5,72.3,3.1,Intcal20
1212,-3744.5,78.4,2.7,Intcal20
1213,-3754.5,73.8,2.9,Intcal20
1214,-3754.5,80.4,3.4,Intcal20
1215,-3764.5,70.3,3.1,Intcal20
1216,-3764.5,75.4,3.3,Intcal20
1217,-3774.5,73.8,3.1,Intcal20
1218,-3774.5,72.6,3.3,Intcal20
1219,-3784.5,74.7,2.9,Intcal20
1220,-3784.5,74.3,2.9,Intcal20
1221,-3784.5,76.4,3.9,Intcal20
1222,-3794.5,71.6,3.6,Intcal20
1223,-3794.5,78.8,3.1,Intcal20
1224,-3804.5,65.4,2.3,Intcal20
1225,-3814.5,65.5,2.9,Intcal20
1226,-3824.5,71.3,2.9,Intcal20
1227,-3834.5,73.0,3.1,Intcal20
1228,-3844.5,71.4,3.1,Intcal20
1229,-3854.5,73.1,2.9,Intcal20
1230,-3854.5,71.1,2.3,Intcal20
1231,-3864.5,76.8,3.4,Intcal20
1232,-3864.5,80.1,3.1,Intcal20
1233,-3864.5,77.6,2.4,Intcal20
1234,-3874.5,86.6,4.3,Intcal20
1235,-3874.5,83.3,3.5,Intcal20
1236,-3874.5,68.1,3.1,Intcal20
1237,-3874.5,65.9,3.1,Intcal20
1238,-3884.5,83.2,4.6,Intcal20
1239,-3884.5,98.5,3.6,Intcal20
1240,-3884.5,80.5,3.0,Intcal20
1241,-3894.5,81.1,3.1,Intcal20
1242,-3894.5,85.1,4.6,Intcal20
1243,-3904.5,81.6,3.0,Intcal20
1244,-3904.5,83.6,3.1,Intcal20
1245,-3914.5,82.9,3.0,Intcal20
1246,-3914.5,80.7,3.1,Intcal20
1247,-3924.5,83.5,3.6,Intcal20
1248,-3929.5,85.0,3.1,Intcal20
1249,-3934.5,84.6,3.1,Intcal20
1250,-3944.5,80.9,3.0,Intcal20
1251,-3949.5,79.5,3.4,Intcal20
1252,-3949.5,84.5,3.4,Intcal20
1253,-3954.5,80.9,4.0,Intcal20
1254,-3964.5,76.0,1.9,Intcal20
1255,-3969.5,76.9,2.4,Intcal20
1256,-3969.5,76.2,3.1,Intcal20
1257,-3974.5,72.9,1.9,Intcal20
1258,-3984.5,74.2,3.1,Intcal20
1259,-3984.5,67.4,2.8,Intcal20
1260,-3994.5,73.2,3.1,Intcal20
1261,-3994.5,65.4,3.3,Intcal20
1262,-4004.5,69.2,3.3,Intcal20
1263,-4004.5,68.6,3.3,Intcal20
1264,-4014.5,72.1,3.1,Intcal20
1265,-4024.5,79.1,3.1,Intcal20
1266,-4024.5,77.6,4.7,Intcal20
1267,-4024.5,76.3,3.5,Intcal20
1268,-4024.5,75.0,3.9,Intcal20
1269,-4034.5,80.3,3.1,Intcal20
1270,-4034.5,81.4,3.4,Intcal20
1271,-4034.5,81.5,3.4,Intcal20
1272,-4034.5,72.9,2.8,Intcal20
1273,-4044.5,75.2,3.1,Intcal20
1274,-4044.5,72.1,3.1,Intcal20
1275,-4094.5,76.0,3.1,Intcal20
1276,-4094.5,70.6,4.7,Intcal20
1277,-4104.5,76.8,3.1,Intcal20
1278,-4104.5,74.8,3.3,Intcal20
1279,-4114.5,79.6,3.1,Intcal20
1280,-4124.5,74.7,3.1,Intcal20
1281,-4124.5,66.3,3.3,Intcal20
